Isao,Kobayashi,21,4,4,0,,68,145,,,1988-10-28 00:00:00,1.01,0.33,1.66,0.45,2.17,1.0,1.0,0.0
Kelly,Kobold,19,3,1,0,Blood Red,66,135,,Orthodox,1983-02-25 00:00:00,2.33,0.21,4.11,0.59,1.67,0.11,0.0,0.0
Erik,Koch,16,6,0,0,Phoenix,70,170,71,Southpaw,1988-10-04 00:00:00,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0
Sokun,Koh,4,1,0,0,,73,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shingo,Kohara,1,0,0,0,,66,135,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brad,Kohler,12,15,0,0,,69,220,,Orthodox,1964-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie,Kohler,8,4,1,0,,69,155,,Orthodox,1976-07-16 00:00:00,0.81,0.33,4.31,0.46,0.0,0.0,0.0,4.0
Tsuyoshi,Kohsaka,27,19,2,0,TK,71,225,,Orthodox,1970-03-06 00:00:00,1.88,0.38,4.41,0.54,1.32,0.2,0.33,0.4
John,Kolosci,15,9,0,0,,71,185,,Orthodox,1974-11-26 00:00:00,0.21,0.2,0.85,0.5,0.0,0.0,0.0,0.0
Yuki,Kondo,60,33,9,0,,71,183,,Southpaw,1975-07-17 00:00:00,1.14,0.42,2.57,0.51,0.76,0.41,0.37,0.5
Syuri,Kondo,6,3,0,0,,64,115,66,Orthodox,1989-02-08 00:00:00,5.4,0.44,7.22,0.58,0.0,0.0,0.83,0.3
Cheick,Kongo,27,10,2,0,,76,240,82,Orthodox,1975-05-17 00:00:00,3.33,0.56,1.28,0.54,2.3,0.56,0.52,0.2
Andrei,Kopylov,6,11,0,0,,74,265,,Orthodox,1965-07-16 00:00:00,0.33,0.66,4.31,0.4,0.0,0.0,0.0,0.0
Roman,Kopylov,8,1,0,0,,72,185,75,Southpaw,1991-05-04 00:00:00,2.64,0.38,3.07,0.63,0.0,0.0,0.66,0.0
Andrey,Koreshkov,19,2,0,0,Spartan,72,170,,,1990-08-23 00:00:00,2.84,0.39,1.92,0.63,4.8,0.53,0.0,0.0
Josh,Koscheck,17,11,0,0,,70,170,73,Orthodox,1977-11-30 00:00:00,1.79,0.36,2.27,0.63,2.46,0.48,0.64,0.4
Naoyuki,Kotani,34,14,7,0,,68,155,66,Southpaw,1981-12-08 00:00:00,1.02,0.31,2.89,0.5,0.83,0.16,0.46,0.8
Ilya,Kotau,1,2,0,0,,,170,,,,3.94,0.4,4.38,0.44,6.57,1.0,1.0,6.6
Iouri,Kotchkine,7,4,1,0,,74,235,,Orthodox,,0.67,0.38,4.92,0.15,0.0,0.0,0.25,0.0
Matt,Kovacs,12,16,0,0,300,72,244,,Orthodox,,1.47,0.22,4.87,0.44,1.0,0.25,0.0,0.0
Marcus,Kowal,3,1,1,0,,,135,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karolina,Kowalkiewicz,12,6,0,0,,63,115,64,Orthodox,1985-10-15 00:00:00,5.27,0.39,5.65,0.56,0.1,0.12,0.75,0.1
Steve,Kozola,8,0,0,0,,,155,,,,3.9,0.39,4.36,0.5,2.34,1.0,1.0,0.0
Derrick,Krantz,22,12,0,0,D-Rock,70,170,72,Orthodox,1988-01-13 00:00:00,2.07,0.37,4.03,0.5,3.18,0.5,0.0,0.8
James,Krause,26,9,0,0,The,74,170,73,Orthodox,1986-06-04 00:00:00,4.65,0.48,4.09,0.6,1.05,0.18,0.5,1.0
Pascal,Krauss,11,2,0,0,Panzer,73,170,,Orthodox,1987-04-19 00:00:00,5.45,0.47,3.88,0.59,1.53,0.5,0.6,0.9
Rene,Kronvold,5,1,0,0,,68,170,,Orthodox,,0.82,1.0,2.47,0.6,0.0,0.0,0.66,4.1
Jorgen,Kruth,5,0,0,0,The Last Viking,74,205,,,1974-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikita,Krylov,27,7,0,0,The Miner,75,205,77,Orthodox,1992-03-07 00:00:00,4.54,0.59,2.45,0.41,1.4,0.38,0.52,1.6
Mariusz,Ksiazkiewicz,8,0,0,0,The Iron Pol,75,185,,,1989-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junya,Kudo,10,7,2,0,,,135,,Orthodox,,1.85,0.71,4.44,0.33,0.0,0.0,0.0,0.0
John,Kuhner,1,2,0,0,,,170,,,1982-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael,Kuiper,15,5,0,0,,72,185,73,Orthodox,1989-06-07 00:00:00,3.28,0.54,3.62,0.54,2.3,0.55,0.79,0.0
Anton,Kuivanen,24,10,0,0,,68,155,72,Orthodox,1984-05-01 00:00:00,2.27,0.38,1.63,0.67,1.2,1.0,0.71,0.4
Maiju,Kujala,6,3,0,0,,,135,,,,2.5,0.4,5.5,0.36,0.0,0.0,0.5,0.0
Aleksei,Kunchenko,20,2,0,0,,68,170,70,Orthodox,1984-05-02 00:00:00,3.67,0.44,2.83,0.63,0.25,0.33,0.8,0.0
Keigo,Kunihara,3,2,0,0,,72,235,,Orthodox,,0.17,0.1,1.99,0.57,4.97,0.4,1.0,2.5
Kiichi,Kunimoto,18,7,2,1,Strasser,70,170,71,Orthodox,1981-05-01 00:00:00,1.87,0.44,3.92,0.41,1.59,0.2,0.28,0.3
Yana,Kunitskaya,13,5,0,1,,66,135,68,Orthodox,1989-11-11 00:00:00,4.49,0.54,3.17,0.51,2.04,0.53,0.33,0.2
Leo,Kuntz,18,4,1,0,The Lion,70,155,,Orthodox,1983-10-03 00:00:00,1.68,0.32,3.8,0.45,1.99,0.25,0.33,0.7
Korey,Kuppe,8,4,0,0,,77,170,77,Switch,1989-01-23 00:00:00,0.73,0.73,1.33,0.31,0.0,0.0,0.69,1.0
Ramazan,Kuramagomedov,6,0,0,0,,72,185,,Orthodox,1996-08-23 00:00:00,11.67,0.67,9.13,0.54,1.0,0.14,0.0,0.0
Tsuyoshi,Kurihara,10,8,2,0,,70,185,,Orthodox,1973-07-13 00:00:00,0.0,0.0,12.0,0.5,0.0,0.0,0.0,0.0
Eldari,Kurtanidze,0,1,0,0,,66,235,,Orthodox,1972-04-16 00:00:00,0.47,0.2,3.72,0.6,0.0,0.0,0.0,0.0
Kyle,Kurtz,7,5,0,0,,,170,,,,1.31,0.36,2.95,0.52,1.23,0.2,0.0,2.5
Lina,Kvokov,0,3,0,0,,69,135,,Orthodox,,2.31,0.3,12.12,0.19,0.0,0.0,0.0,0.0
Kaleo,Kwan,11,16,0,0,Leo Boy,67,155,,,1970-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jarrod,Kwitty,2,2,0,0,,68,185,,,,0.53,0.5,4.4,0.32,8.0,0.5,0.0,2.0
Mike,Kyle,22,14,1,2,MAK,76,205,77,Orthodox,1980-03-31 00:00:00,3.93,0.51,3.35,0.49,1.33,0.62,0.5,0.8
Achmed,Labasanov,7,4,0,0,,75,215,,Orthodox,1978-04-24 00:00:00,0.75,0.39,1.1,0.46,3.0,1.0,0.0,0.8
Josh,LaBerge,11,6,0,0,,70,145,,,,2.53,0.36,5.33,0.44,0.0,0.0,0.71,0.0
Jeremiah,Labiano,11,5,0,0,The Kid,70,135,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemran,Lachinov,3,2,0,0,,,170,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aspen,Ladd,9,1,0,0,,66,135,66,Orthodox,1995-03-01 00:00:00,5.22,0.55,4.84,0.46,2.45,0.75,0.66,1.2
Ryan,LaFlare,14,3,0,0,,73,170,74,Southpaw,1983-10-01 00:00:00,2.89,0.4,1.86,0.63,2.13,0.44,0.58,0.2
Ben,Lagman,6,5,0,0,Bad News,74,185,,,1986-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noad,Lahat,11,2,0,0,Neo,69,145,69,Orthodox,1984-06-08 00:00:00,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4
Tina,Lahdemaki,5,1,0,0,Jelly Bean,62,115,,Orthodox,1988-05-28 00:00:00,1.93,0.2,4.67,0.57,0.0,0.0,0.16,0.0
Tim,Lajcik,7,6,1,0,The Bohemian,73,225,,Orthodox,1965-06-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todd,Lally,2,1,0,0,,67,145,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean,Lally,7,3,0,0,The Unpredictable One,72,170,,Orthodox,1990-11-04 00:00:00,5.34,0.39,7.23,0.3,0.0,0.0,0.0,0.0
Ricardo,Lamas,20,8,0,0,The Bully,68,145,71,Orthodox,1982-05-21 00:00:00,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9
Jason,Lambert,26,13,0,0,The Punisher,75,185,75,Orthodox,1975-06-03 00:00:00,3.21,0.58,1.84,0.5,1.35,0.36,0.28,2.4
Jose,Landi-Jons,29,16,0,0,Pele,71,170,,Orthodox,1973-09-09 00:00:00,0.99,0.4,0.77,0.43,2.2,0.8,0.4,2.2
Nate,Landwehr,14,3,0,0,The Train,69,145,72,Orthodox,1988-06-06 00:00:00,6.89,0.5,7.22,0.52,0.0,0.0,0.85,0.0
Austen,Lane,2,1,0,0,,78,245,,Orthodox,1987-11-09 00:00:00,5.26,0.35,6.32,0.6,0.0,0.0,0.0,0.0
Aaron,Lanfranco,5,1,0,0,,,155,,,1986-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy,Lang,21,2,0,0,,71,205,,Southpaw,1975-05-11 00:00:00,1.13,0.5,1.41,0.42,4.22,0.6,0.0,4.2
Lionel,Lanham,5,1,0,0,,,205,,,1980-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lina,Lansberg,10,5,0,0,Elbow Queen,67,135,65,Orthodox,1982-03-13 00:00:00,2.76,0.57,3.7,0.44,0.71,0.33,0.5,0.1
Taylor,Lapilus,11,2,0,0,Double Impact,66,135,73,Southpaw,1992-04-08 00:00:00,3.77,0.45,2.0,0.61,0.58,0.4,0.81,0.6
Chad,Laprise,13,4,0,0,The Disciple,70,170,71,Orthodox,1986-07-23 00:00:00,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0
Anthony,Lapsley,23,7,0,2,The Recipe,69,170,,Southpaw,1980-02-13 00:00:00,0.53,0.34,0.58,0.66,0.0,0.0,0.2,0.0
TJ,Laramie,12,4,0,0,,66,145,66,Orthodox,1997-10-15 00:00:00,2.73,0.51,3.24,0.26,2.56,0.5,0.0,0.0
Icho,Larenas,6,5,0,0,,75,235,,Orthodox,1980-03-12 00:00:00,0.17,0.15,2.5,0.28,0.0,0.0,0.14,0.0
Lorenz,Larkin,18,6,0,1,The Monsoon,71,170,72,Orthodox,1986-09-03 00:00:00,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1
Jeremy,Larsen,8,5,0,0,,70,145,70,Orthodox,1984-05-18 00:00:00,4.87,0.48,5.75,0.57,2.49,0.33,0.0,0.0
Brock,Larson,42,10,0,0,,71,170,71,Southpaw,1977-08-23 00:00:00,1.39,0.46,1.5,0.55,2.67,0.34,0.43,2.0
Ryan,Larson,6,2,0,0,,,170,,,1980-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bobby,Lashley,15,2,0,0,,75,255,78,Orthodox,1976-07-16 00:00:00,3.1,0.63,0.76,0.63,11.47,0.7,0.0,0.0
Ilir,Latifi,15,8,0,1,The Sledgehammer,70,205,73,Orthodox,1983-07-28 00:00:00,2.01,0.4,2.84,0.56,2.02,0.32,1.0,0.4
Sione,Latu,1,0,0,0,,72,215,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jenel,Lausa,7,5,0,0,,65,125,68,Orthodox,1988-08-01 00:00:00,1.44,0.42,3.53,0.53,0.55,0.66,0.51,0.8
Joe,Lauzon,28,16,0,0,,70,155,71,Orthodox,1984-05-22 00:00:00,2.84,0.39,5.39,0.54,2.39,0.45,0.54,2.0
Dan,Lauzon,17,6,0,0,The Upgrade,70,155,,Orthodox,1988-03-30 00:00:00,1.34,0.25,4.09,0.61,1.63,0.33,0.8,2.7
Chatt,Lavender,9,7,0,0,,68,170,,,1976-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammed,Lawal,21,6,0,1,King Mo,72,205,78,Southpaw,1981-01-11 00:00:00,3.79,0.52,1.61,0.66,5.96,0.75,0.87,0.0
Robbie,Lawler,28,15,0,1,Ruthless,71,170,74,Southpaw,1982-03-20 00:00:00,3.5,0.45,4.16,0.6,0.68,0.64,0.64,0.0
Tom,Lawlor,10,6,0,1,Filthy,72,205,74,Southpaw,1983-05-15 00:00:00,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4
Justin,Lawrence,10,4,0,0,The American Kidd,68,145,67,Orthodox,1990-05-15 00:00:00,3.84,0.35,2.83,0.67,0.72,0.28,0.73,0.0
Lance,Lawrence,4,1,0,0,,73,145,74,Orthodox,1993-06-26 00:00:00,5.87,0.5,9.8,0.24,1.0,1.0,0.5,0.0
Ronnie,Lawrence,6,1,0,0,The Heat,68,135,68,Switch,1992-06-13 00:00:00,1.87,0.48,1.0,0.53,12.0,0.7,1.0,1.0
Eric,Lawson,9,5,0,0,,72,185,,Orthodox,,1.58,0.57,1.97,0.44,8.88,0.42,0.0,3.0
Valmir,Lazaro,15,5,0,0,Bidu,72,155,73,Orthodox,1985-08-15 00:00:00,4.87,0.37,4.09,0.61,1.33,0.4,0.96,0.0
Mounir,Lazzez,10,1,0,0,The Sniper,73,170,76,Orthodox,1987-11-16 00:00:00,6.53,0.55,4.47,0.49,4.0,1.0,0.75,0.0
Cung,Le,9,3,0,0,,69,185,70,Southpaw,1972-05-25 00:00:00,4.36,0.48,2.98,0.66,1.37,0.71,0.88,0.3
Thanh,Le,6,1,0,0,,69,145,74,Orthodox,1985-08-28 00:00:00,1.97,0.4,1.82,0.7,0.0,0.0,1.0,0.0
Jordan,Leavitt,7,0,0,0,The Monkey King,69,155,71,Southpaw,1995-06-02 00:00:00,0.94,0.5,0.47,0.66,3.53,1.0,0.0,3.5
Jerome,LeBanner,3,2,0,0,,75,265,,Southpaw,1972-12-26 00:00:00,0.92,0.35,1.03,0.37,0.0,0.0,0.5,0.0
Chris,Leben,22,11,0,0,The Crippler,71,185,73,Southpaw,1980-07-21 00:00:00,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8
Mickael,Lebout,16,7,1,1,Ragnar,71,155,73,Orthodox,1987-08-16 00:00:00,2.6,0.34,2.98,0.54,0.0,0.0,0.6,0.0
Stephen,Ledbetter,8,3,0,0,,69,145,,Orthodox,1982-06-30 00:00:00,1.2,0.38,1.6,0.57,5.0,0.45,1.0,0.0
Justin,Ledet,9,3,0,1,El Blanco,76,205,80,Orthodox,1988-09-28 00:00:00,3.33,0.39,4.67,0.49,0.24,0.5,0.42,0.2
James,Lee,15,3,0,1,,71,205,,Southpaw,1973-09-22 00:00:00,1.4,0.42,3.72,0.27,13.95,0.5,0.0,7.0
David,Lee,12,10,0,0,,70,155,,Orthodox,,1.49,0.5,3.31,0.42,0.0,0.0,0.5,0.0
Jackie,Lee,0,1,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eun,Soo,17,4,0,1,,73,215,,Orthodox,1982-03-07 00:00:00,0.0,0.0,3.05,0.6,0.0,0.0,0.5,0.0
Tae,Hyun,1,2,0,0,,78,295,,Orthodox,1975-01-17 00:00:00,1.37,0.31,3.89,0.54,5.15,1.0,0.0,0.0
Tommy,Lee,25,6,0,1,,67,145,,Orthodox,1977-01-20 00:00:00,0.0,0.0,0.3,0.75,4.57,0.33,0.0,0.0
Matt,Lee,14,10,1,0,,71,155,,Orthodox,,0.0,0.0,9.68,0.21,0.0,0.0,0.0,0.0
Imani,Lee,2,4,0,0,,,,,Orthodox,,0.0,0.0,0.94,0.33,0.0,0.0,0.0,0.0
Vaughan,Lee,14,13,1,0,,66,125,66,Orthodox,1982-10-15 00:00:00,3.47,0.47,2.07,0.7,0.81,0.33,0.72,1.0
Kevin,Lee,18,6,0,0,The Motown Phenom,69,170,77,Orthodox,1992-09-04 00:00:00,3.9,0.42,3.23,0.51,3.21,0.43,0.75,0.8
Rocky,Lee,3,2,0,0,,69,145,,Orthodox,1987-04-08 00:00:00,2.47,0.51,5.33,0.44,1.0,0.1,0.33,0.0
Andrea,Lee,11,5,0,0,KGB,66,125,69,Orthodox,1989-02-11 00:00:00,5.58,0.49,3.83,0.65,1.67,0.45,0.57,0.5
Ricky,Legere,14,4,0,0,IE Bad Boy,68,170,,,,1.07,0.41,1.53,0.6,5.0,0.41,0.0,0.0
Sherron,Leggett,21,6,0,0,Rob Roy,68,155,,Southpaw,1978-10-27 00:00:00,2.86,0.51,2.08,0.47,5.19,0.8,0.33,0.0
Cheyden,Leialoha,6,0,0,0,Steadfast,68,135,73,Orthodox,1994-03-15 00:00:00,1.87,0.28,3.2,0.53,2.0,0.33,0.71,0.0
Thales,Leites,28,9,0,0,,73,185,78,Orthodox,1981-09-06 00:00:00,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1
Stefan,Leko,0,3,0,0,Blitz,74,215,,Orthodox,1974-06-03 00:00:00,2.4,0.43,6.17,0.68,0.0,0.0,0.0,0.0
Gabe,Lemley,13,9,0,0,,68,155,,Orthodox,,0.82,0.35,6.03,0.45,0.0,0.0,0.0,0.0
Amanda,Lemos,8,1,1,0,,64,135,65,Southpaw,1987-05-22 00:00:00,5.98,0.64,6.09,0.44,2.26,1.0,1.0,0.6
Giacomo,Lemos,6,0,0,0,,75,247,75,Orthodox,1989-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christophe,Leninger,3,4,0,0,,72,200,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesse,Lennox,14,4,0,0,The Ox,69,170,72,Orthodox,1982-03-10 00:00:00,2.69,0.32,3.2,0.64,1.22,0.66,0.63,0.3
Jean,Francois,16,17,3,0,,72,185,,Orthodox,1972-11-29 00:00:00,1.13,0.34,0.27,0.6,0.0,0.0,0.33,0.0
Nik,Lentz,30,11,2,1,The Carny,68,155,68,Orthodox,1984-08-13 00:00:00,3.46,0.48,3.14,0.49,3.41,0.33,0.45,1.2
Alberta,Cerra,0,1,0,0,,68,238,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony,Leone,15,8,0,0,,66,135,,Orthodox,1987-05-27 00:00:00,1.94,0.53,2.52,0.56,1.72,0.18,0.0,0.0
Chad,Leonhardt,9,4,0,0,The Boss,72,170,,,1980-02-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimo,Leopoldo,10,7,1,0,,75,235,,Orthodox,1968-01-05 00:00:00,0.76,0.83,2.12,0.3,4.55,1.0,0.0,2.3
Michael,Lerma,0,1,0,0,,,,,,,0.0,0.0,6.47,0.45,0.0,0.0,0.0,0.0
Lukasz,Les,8,3,0,0,,,170,,,1981-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock,Lesnar,5,3,0,1,,75,265,81,Orthodox,1977-07-12 00:00:00,3.53,0.72,2.11,0.5,3.9,0.55,0.6,0.5
Frank,Lester,11,6,0,1,,71,170,,Orthodox,1984-06-10 00:00:00,2.18,0.36,3.82,0.53,0.0,0.0,0.0,0.0
Valerie,Letourneau,8,6,0,0,Trouble,67,115,68,Orthodox,1983-04-29 00:00:00,4.51,0.37,5.4,0.58,0.77,0.45,0.66,0.3
Leah,Letson,5,2,0,0,Nidas,67,145,71,,1992-08-21 00:00:00,4.87,0.4,3.8,0.63,0.0,0.0,1.0,0.0
Justin,Levens,10,7,0,0,The Executioner,71,185,,Orthodox,1980-04-18 00:00:00,1.24,0.47,3.15,0.37,1.69,0.5,0.33,5.1
Marcus,LeVesseur,22,7,0,0,The Prospect,69,155,70,Southpaw,1982-07-17 00:00:00,2.55,0.64,3.7,0.37,3.89,0.36,0.83,0.6
David,Levicki,1,3,0,0,,77,275,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle,Levinton,0,3,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John,Lewis,3,4,3,0,,72,155,,Southpaw,,0.0,0.0,4.0,0.66,0.0,0.0,0.0,0.0
Derrick,Lewis,24,7,0,1,The Black Beast,75,260,79,Orthodox,1985-02-07 00:00:00,2.64,0.5,2.09,0.44,0.54,0.26,0.52,0.0
Bevon,Lewis,7,2,0,0,,75,185,79,Orthodox,1991-05-05 00:00:00,4.05,0.45,2.52,0.57,0.0,0.0,1.0,0.0
Chi,Lewis-Parry,7,0,1,2,Chopper,81,243,,,1983-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jingliang,Li,17,6,0,0,The Leech,72,170,71,Orthodox,1988-03-20 00:00:00,4.51,0.42,3.69,0.59,1.32,0.39,0.59,0.0
Jess,Liaudin,20,11,0,0,The Joker,69,170,72,Orthodox,,2.46,0.51,2.76,0.41,3.28,0.53,0.3,1.6
Chuck,Liddell,21,8,0,0,The Iceman,74,205,76,Orthodox,1969-12-17 00:00:00,2.97,0.35,2.71,0.56,0.44,0.75,0.81,0.0
Sam,Liera,12,10,0,0,,,,,,,0.82,0.6,7.36,0.51,0.0,0.0,0.66,0.0
Zach,Light,9,11,0,0,,68,170,,Orthodox,1974-02-06 00:00:00,0.81,0.33,1.9,0.48,1.36,1.0,0.0,0.0
Scott,Lighty,6,2,0,0,,74,205,,,1978-10-15 00:00:00,2.91,0.21,4.24,0.49,0.0,0.0,0.0,0.0
Chris,Liguori,15,10,0,0,,69,185,,Orthodox,,0.29,0.33,1.44,0.0,0.0,0.0,0.5,0.0
Donnie,Liles,17,7,0,0,,69,170,,Orthodox,,2.25,0.41,1.75,0.65,2.5,0.28,0.0,1.2
Jae,Suk,17,6,0,0,,69,170,,Orthodox,1979-11-09 00:00:00,2.43,0.5,4.05,0.37,12.16,1.0,1.0,0.0
Hyun,Gyu,13,7,1,0,The Ace,75,170,77,Orthodox,1985-01-16 00:00:00,4.45,0.41,5.07,0.51,0.23,1.0,0.73,0.2
Juliana,Lima,9,5,0,0,Ju Thai,65,115,65,Orthodox,1982-03-15 00:00:00,1.94,0.44,2.11,0.55,1.72,0.31,0.7,0.0
Dhiego,Lima,17,7,0,0,,74,170,75,Orthodox,1989-01-31 00:00:00,2.84,0.4,2.96,0.62,1.66,0.44,0.66,0.8
Douglas,Lima,29,6,0,0,The Phenom,73,170,,,1988-01-05 00:00:00,1.92,0.36,2.84,0.6,0.6,1.0,0.46,0.0
Mabelly,Lima,7,1,0,0,,62,135,,Orthodox,1994-01-25 00:00:00,3.07,0.63,5.67,0.44,0.0,0.0,1.0,0.0
Miguel,Linares,2,4,0,0,,,,,,,6.51,0.5,8.84,0.36,0.0,0.0,0.0,0.0
Matt,Lindland,22,9,0,0,The Law,72,185,74,Southpaw,1970-05-17 00:00:00,2.62,0.5,1.56,0.52,3.01,0.48,0.6,1.3
Jake,Lindsey,12,7,0,0,The Librarian,71,155,,Switch,1986-06-21 00:00:00,3.44,0.52,4.01,0.46,0.65,0.33,0.5,0.0
John,Lineker,31,9,0,0,Hands of Stone,63,135,67,Orthodox,1990-06-12 00:00:00,5.36,0.4,4.27,0.56,0.56,0.58,0.67,0.6
Austin,Lingo,7,1,0,0,Lights Out,70,145,70,Orthodox,1994-07-10 00:00:00,0.8,0.19,2.07,0.43,1.0,1.0,0.5,0.0
Lucio,Linhares,19,8,0,0,,74,185,,Orthodox,1973-12-08 00:00:00,0.99,0.22,3.47,0.34,1.86,0.5,0.5,1.9
Philipe,Lins,14,5,0,0,Monstro,74,240,78,Orthodox,1985-08-17 00:00:00,2.66,0.4,3.68,0.49,0.0,0.0,0.0,0.0
Ariane,Lipski,13,5,0,0,Queen of Violence,66,125,67,Orthodox,1994-01-26 00:00:00,3.34,0.31,4.52,0.51,0.32,1.0,0.37,0.7
Dean,Lister,13,7,0,0,The Boogeyman,73,185,75,Orthodox,1976-02-13 00:00:00,1.26,0.35,1.89,0.61,1.58,0.15,0.5,1.1
Wesley,Little,4,8,0,0,,76,205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abner,Lloveras,20,9,1,0,Skullman,71,155,,,1982-09-04 00:00:00,6.27,0.49,6.87,0.43,2.0,0.2,0.0,0.0
Brian,Lo-A-Njoe,6,10,3,0,,67,155,,Orthodox,,3.87,0.42,0.0,0.0,0.0,0.0,0.66,0.0
John,Lober,5,9,4,0,The Machine,71,199,,Orthodox,1968-02-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artem,Lobov,13,15,1,1,The Russian Hammer,69,145,65,Southpaw,1986-08-11 00:00:00,3.52,0.41,4.82,0.5,0.39,0.25,0.52,0.0
Dylan,Lockard,6,2,0,0,,69,145,72,Orthodox,1992-05-19 00:00:00,1.31,0.53,3.31,0.52,2.31,0.4,0.28,1.2
Sean,Loeffler,31,5,0,0,The Destroyer,75,185,,Orthodox,1982-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,Lohsen,4,2,0,0,Hollywood,74,155,77,Southpaw,1995-01-24 00:00:00,5.27,0.49,6.93,0.44,0.0,0.0,0.0,2.0
David,Loiseau,23,11,0,0,The Crow,72,185,76,Orthodox,1979-12-17 00:00:00,1.59,0.44,3.64,0.43,0.43,0.42,0.36,0.1
Hector,Lombard,34,10,1,2,,69,185,71,Southpaw,1978-02-02 00:00:00,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5
Michael,Lombardo,11,2,0,1,The Don,72,170,72,Orthodox,1990-04-03 00:00:00,1.47,0.62,2.63,0.31,2.5,0.21,0.6,0.0
Rocky,Long,21,37,1,0,,,145,,,1978-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas,Longacre,6,1,0,0,,69,145,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loma,Lookboonmee,4,2,0,0,,61,115,61,Orthodox,1996-01-18 00:00:00,5.07,0.54,3.77,0.6,1.0,0.28,0.71,0.0
Lucas,Lopes,29,19,0,0,,74,185,,,1979-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dileno,Lopes,19,3,0,0,,65,135,,,1984-09-26 00:00:00,2.37,0.36,3.33,0.53,2.5,0.31,1.0,1.5
Ivan,Lopez,14,3,1,0,,66,135,,Southpaw,,0.9,0.26,2.24,0.65,0.0,0.0,0.3,0.0
Steve,Lopez,13,6,1,0,,71,155,,Orthodox,1984-07-30 00:00:00,1.39,0.24,2.69,0.62,0.0,0.0,0.37,0.0
Federico,Lopez,10,6,0,0,Kiko,64,139,,Orthodox,,1.78,0.23,5.35,0.3,0.0,0.0,0.0,0.0
Jorge,Lopez,11,5,0,0,,70,170,,Orthodox,1988-11-21 00:00:00,2.47,0.59,2.57,0.5,3.5,0.41,0.81,0.0
Christopher,Lopez,9,1,0,1,,70,170,,,1986-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew,Lopez,10,4,0,0,,67,135,69,Southpaw,1987-01-21 00:00:00,3.13,0.5,3.73,0.55,3.32,0.6,0.71,1.3
